Año,Mes,Día,T,H,PP
1998.0,8.0,1.0,23.0,61.0,0
1998.0,8.0,2.0,20.2,72.0,0
1998.0,8.0,3.0,21.5,68.0,0
1998.0,8.0,7.0,18.9,87.0,1
1998.0,8.0,8.0,18.2,86.0,1
1998.0,8.0,9.0,20.7,75.0,0
1998.0,8.0,14.0,17.3,88.0,1
1998.0,8.0,17.0,18.3,87.0,1
1998.0,8.0,18.0,19.6,79.0,0
1998.0,8.0,22.0,21.9,71.0,0
1998.0,8.0,23.0,20.4,75.0,0
1998.0,8.0,24.0,22.8,73.0,0
1998.0,8.0,28.0,20.0,74.0,0
1998.0,8.0,29.0,20.6,73.0,0
1998.0,8.0,30.0,20.8,74.0,0
1998.0,8.0,1.0,20.7,69.0,1
1998.0,8.0,13.0,22.1,65.0,1
1998.0,8.0,17.0,20.3,72.0,1
1998.0,8.0,1.0,20.2,75.0,0
1998.0,8.0,2.0,19.7,67.0,0
1998.0,8.0,3.0,20.2,63.0,0
1998.0,8.0,7.0,18.6,76.0,0
1998.0,8.0,8.0,20.7,69.0,0
1998.0,8.0,9.0,20.3,71.0,0
1998.0,8.0,13.0,19.4,73.0,0
1998.0,8.0,14.0,17.6,75.0,0
1998.0,8.0,15.0,20.4,66.0,0
1998.0,8.0,19.0,20.2,61.0,0
1998.0,8.0,20.0,20.9,56.0,0
1998.0,8.0,21.0,21.2,60.0,0
1998.0,8.0,25.0,21.8,62.0,0
1998.0,8.0,26.0,21.8,62.0,0
1998.0,8.0,27.0,20.9,64.0,0
1998.0,8.0,31.0,21.4,72.0,0
1998.0,9.0,1.0,19.7,79.0,0
1998.0,9.0,2.0,19.6,74.0,0
1998.0,9.0,3.0,19.7,77.0,0
1998.0,9.0,7.0,19.1,83.0,0
1998.0,9.0,8.0,19.6,82.0,0
1998.0,9.0,9.0,19.8,80.0,0
1998.0,9.0,13.0,20.1,79.0,0
1998.0,9.0,14.0,19.9,82.0,0
1998.0,9.0,15.0,19.3,79.0,0
1998.0,9.0,19.0,19.6,81.0,0
1998.0,9.0,20.0,20.8,73.0,0
1998.0,9.0,21.0,19.8,76.0,0
1998.0,9.0,25.0,19.2,81.0,0
1998.0,9.0,26.0,19.1,82.0,0
1998.0,9.0,27.0,19.9,77.0,0
1998.0,9.0,1.0,16.7,79.0,0
1998.0,9.0,2.0,17.6,79.0,0
1998.0,9.0,3.0,17.8,69.0,0
1998.0,9.0,7.0,17.6,72.0,0
1998.0,9.0,8.0,17.2,74.0,0
1998.0,9.0,9.0,18.1,66.0,0
1998.0,9.0,13.0,17.5,69.0,0
1998.0,9.0,14.0,17.9,65.0,0
1998.0,9.0,15.0,16.9,75.0,0
1998.0,9.0,19.0,16.6,80.0,0
1998.0,9.0,20.0,17.3,79.0,0
1998.0,9.0,21.0,17.6,73.0,0
1998.0,9.0,25.0,17.7,70.0,0
1998.0,9.0,26.0,18.1,70.0,0
1998.0,9.0,27.0,17.2,80.0,0
1998.0,9.0,1.0,19.8,80.0,1
1998.0,9.0,2.0,21.1,81.0,0
1998.0,9.0,3.0,19.0,85.0,0
1998.0,9.0,7.0,20.4,73.0,1
1998.0,9.0,8.0,20.6,77.0,0
1998.0,9.0,9.0,19.9,84.0,1
1998.0,9.0,13.0,17.9,91.0,1
1998.0,9.0,14.0,18.2,89.0,1
1998.0,9.0,15.0,18.9,87.0,1
1998.0,9.0,19.0,19.7,86.0,1
1998.0,9.0,20.0,18.7,89.0,0
1998.0,9.0,21.0,20.1,82.0,0
1998.0,9.0,25.0,20.2,77.0,0
1998.0,9.0,26.0,20.6,78.0,1
1998.0,9.0,27.0,20.4,80.0,1
1998.0,9.0,1.0,20.1,72.0,0
1998.0,9.0,4.0,21.7,68.0,0
1998.0,9.0,5.0,21.5,66.0,0
1998.0,9.0,15.0,20.8,76.0,1
1998.0,9.0,18.0,21.1,72.0,0
1998.0,9.0,19.0,20.6,78.0,0
1998.0,9.0,26.0,21.3,67.0,1
1998.0,9.0,30.0,19.8,73.0,1
1998.0,9.0,1.0,21.2,62.0,0
1998.0,9.0,2.0,19.9,72.0,0
1998.0,9.0,3.0,21.6,67.0,0
1998.0,9.0,7.0,19.3,77.0,0
1998.0,9.0,8.0,21.2,69.0,0
1998.0,9.0,9.0,20.3,70.0,0
1998.0,9.0,13.0,20.8,66.0,0
1998.0,9.0,14.0,19.6,73.0,0
1998.0,9.0,15.0,21.5,66.0,0
1998.0,9.0,19.0,20.1,75.0,0
1998.0,9.0,20.0,22.2,65.0,0
1998.0,9.0,21.0,22.1,64.0,0
1998.0,9.0,25.0,20.0,76.0,0
1998.0,9.0,26.0,21.2,66.0,0
1998.0,9.0,27.0,21.9,67.0,0
1998.0,10.0,1.0,19.6,79.0,0
1998.0,10.0,2.0,19.5,80.0,0
1998.0,10.0,3.0,19.9,77.0,1
1998.0,10.0,7.0,20.1,74.0,0
1998.0,10.0,8.0,18.9,68.0,0
1998.0,10.0,9.0,19.4,65.0,0
1998.0,10.0,13.0,18.5,76.0,0
1998.0,10.0,14.0,18.8,75.0,0
1998.0,10.0,15.0,18.6,77.0,0
1998.0,10.0,19.0,20.4,73.0,0
1998.0,10.0,20.0,20.1,67.0,0
1998.0,10.0,21.0,19.1,66.0,0
1998.0,10.0,25.0,18.9,67.0,0
1998.0,10.0,26.0,19.6,66.0,0
1998.0,10.0,27.0,19.8,64.0,0
1998.0,10.0,31.0,19.4,75.0,1
1998.0,10.0,1.0,17.4,71.0,0
1998.0,10.0,2.0,16.5,73.0,0
1998.0,10.0,3.0,17.1,75.0,0
1998.0,10.0,7.0,16.3,79.0,0
1998.0,10.0,8.0,15.3,76.0,0
1998.0,10.0,9.0,15.5,73.0,0
1998.0,10.0,13.0,16.6,68.0,0
1998.0,10.0,14.0,16.4,69.0,0
1998.0,10.0,15.0,16.3,76.0,0
1998.0,10.0,19.0,18.1,69.0,0
1998.0,10.0,20.0,15.5,65.0,0
1998.0,10.0,21.0,15.5,67.0,0
1998.0,10.0,25.0,14.6,72.0,0
1998.0,10.0,26.0,16.0,70.0,0
1998.0,10.0,27.0,16.8,69.0,0
1998.0,10.0,31.0,16.9,65.0,0
1998.0,10.0,1.0,19.2,81.0,0
1998.0,10.0,2.0,19.1,85.0,1
1998.0,10.0,3.0,18.1,90.0,1
1998.0,10.0,7.0,19.9,77.0,1
1998.0,10.0,8.0,16.8,79.0,0
1998.0,10.0,9.0,18.3,77.0,0
1998.0,10.0,13.0,19.1,77.0,0
1998.0,10.0,14.0,17.2,80.0,0
1998.0,10.0,15.0,17.4,81.0,0
1998.0,10.0,20.0,19.2,76.0,0
1998.0,10.0,21.0,16.8,78.0,0
1998.0,10.0,22.0,15.2,72.0,0
1998.0,10.0,26.0,17.9,78.0,0
1998.0,10.0,27.0,18.6,77.0,0
1998.0,10.0,28.0,17.6,72.0,0
1998.0,10.0,2.0,19.3,75.0,0
1998.0,10.0,3.0,20.7,70.0,1
1998.0,10.0,5.0,19.1,83.0,1
1998.0,10.0,9.0,21.1,59.0,0
1998.0,10.0,10.0,20.9,49.0,0
1998.0,10.0,12.0,19.4,76.0,0
1998.0,10.0,16.0,18.4,74.0,0
1998.0,10.0,18.0,21.6,72.0,0
1998.0,10.0,19.0,20.1,78.0,1
1998.0,10.0,25.0,19.4,66.0,0
1998.0,10.0,26.0,19.4,66.0,0
1998.0,10.0,27.0,19.0,69.0,0
1998.0,10.0,31.0,18.7,82.0,0
1998.0,10.0,1.0,20.8,68.0,0
1998.0,10.0,2.0,20.4,70.0,0
1998.0,10.0,3.0,20.8,68.0,0
1998.0,10.0,7.0,21.6,60.0,0
1998.0,10.0,8.0,20.6,61.0,0
1998.0,10.0,9.0,19.3,64.0,0
1998.0,10.0,13.0,20.8,62.0,0
1998.0,10.0,14.0,19.4,71.0,0
1998.0,10.0,15.0,19.5,71.0,0
1998.0,10.0,19.0,20.7,71.0,0
1998.0,10.0,20.0,19.9,61.0,0
1998.0,10.0,21.0,17.6,67.0,0
1998.0,10.0,25.0,20.6,55.0,0
1998.0,10.0,26.0,20.1,60.0,0
1998.0,10.0,27.0,19.8,60.0,0
1998.0,10.0,31.0,21.5,57.0,0
1998.0,11.0,1.0,17.1,78.0,0
1998.0,11.0,2.0,18.8,63.0,0
1998.0,11.0,3.0,16.9,56.0,0
1998.0,11.0,7.0,14.7,65.0,0
1998.0,11.0,8.0,16.2,64.0,0
1998.0,11.0,9.0,17.5,69.0,0
1998.0,11.0,13.0,17.1,71.0,0
1998.0,11.0,14.0,17.7,64.0,0
1998.0,11.0,15.0,15.9,61.0,0
1998.0,11.0,19.0,17.1,61.0,0
1998.0,11.0,20.0,18.6,54.0,0
1998.0,11.0,21.0,17.6,52.0,0
1998.0,11.0,25.0,15.4,61.0,0
1998.0,11.0,26.0,15.6,58.0,0
1998.0,11.0,27.0,17.1,59.0,0
1998.0,11.0,1.0,15.9,64.0,0
1998.0,11.0,2.0,16.2,49.0,0
1998.0,11.0,3.0,16.4,60.0,0
1998.0,11.0,7.0,15.9,54.0,0
1998.0,11.0,8.0,16.7,62.0,0
1998.0,11.0,9.0,17.9,56.0,0
1998.0,11.0,13.0,16.3,64.0,0
1998.0,11.0,14.0,16.9,56.0,0
1998.0,11.0,15.0,17.2,65.0,0
1998.0,11.0,19.0,16.1,50.0,0
1998.0,11.0,20.0,17.1,43.0,0
1998.0,11.0,21.0,16.9,56.0,0
1998.0,11.0,25.0,15.9,66.0,0
1998.0,11.0,26.0,16.7,55.0,0
1998.0,11.0,27.0,14.7,56.0,0
1998.0,11.0,3.0,18.9,77.0,0
1998.0,11.0,4.0,18.8,65.0,0
1998.0,11.0,5.0,16.8,65.0,0
1998.0,11.0,9.0,18.1,74.0,0
1998.0,11.0,10.0,18.8,77.0,0
1998.0,11.0,11.0,18.4,78.0,1
1998.0,11.0,25.0,15.2,82.0,0
1998.0,11.0,27.0,15.7,79.0,0
1998.0,11.0,28.0,16.9,75.0,0
1998.0,11.0,4.0,19.2,59.0,0
1998.0,11.0,5.0,17.8,60.0,0
1998.0,11.0,7.0,19.8,45.0,0
1998.0,11.0,12.0,18.1,75.0,0
1998.0,11.0,13.0,18.9,57.0,0
1998.0,11.0,19.0,16.9,72.0,0
1998.0,11.0,27.0,16.3,73.0,0
1998.0,11.0,28.0,19.8,52.0,0
1998.0,11.0,1.0,16.0,73.0,0
1998.0,11.0,2.0,19.7,66.0,0
1998.0,11.0,3.0,20.2,62.0,0
1998.0,11.0,7.0,18.3,52.0,0
1998.0,11.0,8.0,20.1,61.0,0
1998.0,11.0,9.0,20.6,50.0,0
1998.0,11.0,13.0,19.9,56.0,0
1998.0,11.0,14.0,19.3,64.0,0
1998.0,11.0,15.0,19.9,63.0,0
1998.0,11.0,19.0,18.2,59.0,0
1998.0,11.0,20.0,20.2,53.0,0
1998.0,11.0,21.0,19.3,53.0,0
1998.0,11.0,25.0,18.2,60.0,0
1998.0,11.0,26.0,19.3,57.0,0
1998.0,11.0,27.0,19.1,58.0,0
1998.0,12.0,1.0,16.9,49.0,0
1998.0,12.0,2.0,13.9,56.0,0
1998.0,12.0,3.0,13.5,58.0,0
1998.0,12.0,7.0,14.7,50.0,0
1998.0,12.0,8.0,14.3,54.0,0
1998.0,12.0,9.0,15.6,56.0,0
1998.0,12.0,13.0,13.4,57.0,0
1998.0,12.0,14.0,13.4,58.0,0
1998.0,12.0,15.0,12.7,58.0,0
1998.0,12.0,19.0,14.9,60.0,0
1998.0,12.0,20.0,15.3,55.0,0
1998.0,12.0,21.0,15.9,53.0,0
1998.0,12.0,26.0,15.1,50.0,0
1998.0,12.0,27.0,15.7,47.0,0
1998.0,12.0,28.0,13.9,47.0,0
1998.0,12.0,1.0,13.2,50.0,0
1998.0,12.0,2.0,11.9,55.0,0
1998.0,12.0,3.0,12.9,48.0,0
1998.0,12.0,7.0,15.2,44.0,0
1998.0,12.0,8.0,14.9,47.0,0
1998.0,12.0,9.0,13.4,58.0,0
1998.0,12.0,13.0,14.5,60.0,0
1998.0,12.0,14.0,10.1,73.0,0
1998.0,12.0,15.0,11.7,57.0,0
1998.0,12.0,19.0,13.0,44.0,0
1998.0,12.0,20.0,14.6,42.0,0
1998.0,12.0,21.0,13.9,35.0,0
1998.0,12.0,26.0,14.7,49.0,0
1998.0,12.0,27.0,14.1,51.0,0
1998.0,12.0,28.0,15.1,47.0,0
1998.0,12.0,1.0,14.8,70.0,0
1998.0,12.0,2.0,15.6,72.0,0
1998.0,12.0,3.0,14.3,75.0,0
1998.0,12.0,7.0,18.8,57.0,0
1998.0,12.0,8.0,17.9,65.0,0
1998.0,12.0,9.0,16.3,74.0,0
1998.0,12.0,13.0,17.3,69.0,0
1998.0,12.0,14.0,14.0,71.0,0
1998.0,12.0,15.0,15.5,65.0,0
1998.0,12.0,19.0,13.8,78.0,0
1998.0,12.0,21.0,18.2,68.0,0
1998.0,12.0,22.0,18.5,57.0,0
1998.0,12.0,28.0,15.9,65.0,0
1998.0,12.0,29.0,15.6,68.0,0
1998.0,12.0,2.0,15.9,51.0,0
1998.0,12.0,4.0,16.8,57.0,0
1998.0,12.0,6.0,19.1,51.0,0
1998.0,12.0,14.0,14.8,61.0,0
1998.0,12.0,15.0,17.1,46.0,0
1998.0,12.0,17.0,17.9,33.0,0
1998.0,12.0,22.0,19.5,38.0,0
1998.0,12.0,26.0,20.1,48.0,0
1998.0,12.0,28.0,18.7,44.0,0
1998.0,12.0,1.0,18.6,50.0,0
1998.0,12.0,2.0,16.6,52.0,0
1998.0,12.0,3.0,16.5,52.0,0
1998.0,12.0,7.0,18.1,51.0,0
1998.0,12.0,8.0,19.6,49.0,0
1998.0,12.0,9.0,19.0,56.0,0
1998.0,12.0,13.0,17.3,56.0,0
1998.0,12.0,14.0,15.2,61.0,0
1998.0,12.0,15.0,16.4,48.0,0
1998.0,12.0,19.0,18.2,45.0,0
1998.0,12.0,20.0,18.8,49.0,0
1998.0,12.0,21.0,19.1,43.0,0
1998.0,12.0,26.0,18.4,56.0,0
1998.0,12.0,27.0,18.7,55.0,0
1998.0,12.0,28.0,17.3,48.0,0
1999.0,1.0,1.0,14.7,48.0,0
1999.0,1.0,2.0,12.2,48.0,0
1999.0,1.0,3.0,11.7,46.0,0
1999.0,1.0,7.0,11.3,45.0,0
1999.0,1.0,8.0,13.1,44.0,0
1999.0,1.0,9.0,12.6,39.0,0
1999.0,1.0,14.0,11.4,49.0,0
1999.0,1.0,15.0,13.2,49.0,0
1999.0,1.0,16.0,12.5,47.0,0
1999.0,1.0,20.0,12.5,38.0,0
1999.0,1.0,21.0,13.1,37.0,0
1999.0,1.0,22.0,12.5,33.0,0
1999.0,1.0,26.0,11.4,33.0,0
1999.0,1.0,27.0,14.0,34.0,0
1999.0,1.0,28.0,18.4,37.0,0
1999.0,1.0,1.0,13.2,45.0,0
1999.0,1.0,2.0,14.1,41.0,0
1999.0,1.0,3.0,13.1,44.0,0
1999.0,1.0,7.0,12.7,43.0,0
1999.0,1.0,8.0,13.8,42.0,0
1999.0,1.0,9.0,14.6,40.0,0
1999.0,1.0,14.0,13.4,47.0,0
1999.0,1.0,15.0,12.9,56.0,0
1999.0,1.0,16.0,14.3,43.0,0
1999.0,1.0,20.0,12.8,36.0,0
1999.0,1.0,21.0,13.4,39.0,0
1999.0,1.0,22.0,15.3,31.0,0
1999.0,1.0,26.0,13.3,39.0,0
1999.0,1.0,27.0,13.6,33.0,0
1999.0,1.0,28.0,14.8,39.0,0
1999.0,1.0,1.0,12.9,67.0,0
1999.0,1.0,2.0,14.7,65.0,0
1999.0,1.0,3.0,16.5,60.0,0
1999.0,1.0,7.0,14.7,52.0,0
1999.0,1.0,8.0,13.2,64.0,0
1999.0,1.0,11.0,15.6,51.0,0
1999.0,1.0,16.0,13.7,58.0,0
1999.0,1.0,17.0,14.4,52.0,0
1999.0,1.0,18.0,15.7,51.0,0
1999.0,1.0,23.0,14.4,50.0,0
1999.0,1.0,24.0,13.6,44.0,0
1999.0,1.0,25.0,14.4,42.0,0
1999.0,1.0,30.0,18.5,57.0,0
1999.0,1.0,31.0,17.8,61.0,0
1999.0,1.0,4.0,14.7,39.0,0
1999.0,1.0,5.0,14.8,41.0,0
1999.0,1.0,6.0,17.2,36.0,0
1999.0,1.0,14.0,18.0,39.0,0
1999.0,1.0,15.0,14.3,48.0,0
1999.0,1.0,23.0,18.3,26.0,0
1999.0,1.0,25.0,11.2,30.0,0
1999.0,1.0,26.0,13.3,39.0,0
1999.0,1.0,30.0,19.6,39.0,0
1999.0,1.0,31.0,20.7,39.0,0
1999.0,1.0,1.0,16.6,46.0,0
1999.0,1.0,2.0,17.0,42.0,0
1999.0,1.0,3.0,16.5,44.0,0
1999.0,1.0,7.0,16.8,36.0,0
1999.0,1.0,8.0,16.2,37.0,0
1999.0,1.0,9.0,18.1,35.0,0
1999.0,1.0,14.0,15.2,44.0,0
1999.0,1.0,15.0,15.7,44.0,0
1999.0,1.0,16.0,14.9,44.0,0
1999.0,1.0,20.0,17.0,33.0,0
1999.0,1.0,21.0,16.8,42.0,0
1999.0,1.0,26.0,16.9,31.0,0
1999.0,1.0,27.0,18.7,33.0,0
1999.0,1.0,28.0,19.0,35.0,0
1999.0,2.0,1.0,17.1,38.0,0
1999.0,2.0,2.0,16.5,35.0,0
1999.0,2.0,3.0,18.1,32.0,0
1999.0,2.0,7.0,17.4,34.0,0
1999.0,2.0,8.0,17.7,32.0,0
1999.0,2.0,9.0,16.8,32.0,0
1999.0,2.0,13.0,16.2,31.0,0
1999.0,2.0,14.0,13.1,29.0,0
1999.0,2.0,15.0,14.4,26.0,0
1999.0,2.0,19.0,14.6,28.0,0
1999.0,2.0,20.0,17.6,28.0,0
1999.0,2.0,21.0,17.9,28.0,0
1999.0,2.0,25.0,17.9,28.0,0
1999.0,2.0,26.0,18.4,25.0,0
1999.0,2.0,27.0,15.6,30.0,0
1999.0,2.0,1.0,15.2,45.0,0
1999.0,2.0,2.0,15.9,30.0,0
1999.0,2.0,3.0,15.9,38.0,0
1999.0,2.0,7.0,15.1,43.0,0
1999.0,2.0,8.0,16.0,33.0,0
1999.0,2.0,9.0,15.1,29.0,0
1999.0,2.0,13.0,7.6,67.0,0
1999.0,2.0,14.0,8.9,47.0,0
1999.0,2.0,15.0,11.4,33.0,0
1999.0,2.0,19.0,15.3,41.0,0
1999.0,2.0,20.0,16.5,36.0,0
1999.0,2.0,21.0,14.9,40.0,0
1999.0,2.0,25.0,15.6,38.0,0
1999.0,2.0,26.0,17.6,31.0,0
1999.0,2.0,27.0,15.8,42.0,0
1999.0,2.0,1.0,17.6,64.0,0
1999.0,2.0,2.0,16.9,62.0,0
1999.0,2.0,3.0,19.4,54.0,0
1999.0,2.0,7.0,18.8,55.0,0
1999.0,2.0,8.0,17.4,57.0,0
1999.0,2.0,9.0,20.2,53.0,0
1999.0,2.0,13.0,11.6,62.0,0
1999.0,2.0,14.0,9.8,56.0,0
1999.0,2.0,15.0,15.0,49.0,0
1999.0,2.0,19.0,15.4,58.0,0
1999.0,2.0,20.0,19.3,50.0,0
1999.0,2.0,21.0,19.2,56.0,0
1999.0,2.0,25.0,17.9,61.0,0
1999.0,2.0,26.0,18.2,57.0,0
1999.0,2.0,27.0,19.4,57.0,0
1999.0,2.0,1.0,18.7,43.0,0
1999.0,2.0,3.0,20.3,37.0,0
1999.0,2.0,4.0,17.8,42.0,0
1999.0,2.0,11.0,18.8,41.0,0
1999.0,2.0,12.0,16.7,51.0,0
1999.0,2.0,13.0,15.3,40.0,0
1999.0,2.0,23.0,17.6,33.0,0
1999.0,2.0,24.0,18.2,37.0,0
1999.0,2.0,26.0,18.5,43.0,0
1999.0,2.0,1.0,19.2,37.0,0
1999.0,2.0,2.0,20.3,36.0,0
1999.0,2.0,3.0,19.1,43.0,0
1999.0,2.0,7.0,20.7,39.0,0
1999.0,2.0,8.0,20.0,36.0,0
1999.0,2.0,9.0,19.1,40.0,0
1999.0,2.0,13.0,14.0,51.0,0
1999.0,2.0,14.0,14.4,40.0,0
1999.0,2.0,15.0,17.8,36.0,0
1999.0,2.0,19.0,18.7,33.0,0
1999.0,2.0,20.0,20.3,30.0,0
1999.0,2.0,21.0,19.4,35.0,0
1999.0,2.0,25.0,20.4,37.0,0
1999.0,2.0,26.0,19.6,37.0,0
1999.0,2.0,27.0,18.6,41.0,0
1999.0,3.0,1.0,18.9,28.0,0
1999.0,3.0,2.0,17.7,25.0,0
1999.0,3.0,3.0,17.5,24.0,0
1999.0,3.0,7.0,17.8,21.0,0
1999.0,3.0,8.0,17.6,22.0,0
1999.0,3.0,9.0,18.7,23.0,0
1999.0,3.0,13.0,17.4,20.0,0
1999.0,3.0,14.0,15.6,21.0,0
1999.0,3.0,15.0,15.9,22.0,0
1999.0,3.0,19.0,18.9,27.0,0
1999.0,3.0,20.0,20.6,28.0,0
1999.0,3.0,21.0,20.4,27.0,0
1999.0,3.0,25.0,21.6,19.0,0
1999.0,3.0,26.0,19.5,25.0,0
1999.0,3.0,27.0,19.6,27.0,0
1999.0,3.0,31.0,18.1,24.0,0
1999.0,3.0,1.0,15.8,43.0,0
1999.0,3.0,2.0,14.9,48.0,0
1999.0,3.0,3.0,16.9,26.0,0
1999.0,3.0,7.0,17.8,25.0,0
1999.0,3.0,8.0,18.2,19.0,0
1999.0,3.0,9.0,17.1,26.0,0
1999.0,3.0,13.0,18.7,24.0,0
1999.0,3.0,14.0,16.7,29.0,0
1999.0,3.0,15.0,14.7,31.0,0
1999.0,3.0,19.0,17.8,40.0,0
1999.0,3.0,20.0,15.3,51.0,0
1999.0,3.0,21.0,16.4,47.0,0
1999.0,3.0,25.0,18.2,32.0,0
1999.0,3.0,26.0,14.7,55.0,0
1999.0,3.0,27.0,15.6,42.0,0
1999.0,3.0,31.0,18.3,38.0,0
1999.0,3.0,1.0,17.5,60.0,0
1999.0,3.0,2.0,21.0,46.0,0
1999.0,3.0,3.0,19.7,45.0,0
1999.0,3.0,7.0,20.7,57.0,0
1999.0,3.0,8.0,20.6,54.0,0
1999.0,3.0,9.0,20.5,47.0,0
1999.0,3.0,13.0,20.1,45.0,0
1999.0,3.0,14.0,17.3,49.0,0
1999.0,3.0,15.0,20.2,49.0,0
1999.0,3.0,19.0,17.8,61.0,0
1999.0,3.0,20.0,20.9,57.0,0
1999.0,3.0,21.0,18.4,65.0,0
1999.0,3.0,25.0,20.1,51.0,0
1999.0,3.0,26.0,22.9,52.0,0
1999.0,3.0,27.0,15.9,65.0,0
1999.0,3.0,31.0,19.1,56.0,0
1999.0,3.0,1.0,20.3,35.0,0
1999.0,3.0,3.0,17.4,37.0,0
1999.0,3.0,4.0,21.4,29.0,0
1999.0,3.0,8.0,22.9,18.0,0
1999.0,3.0,9.0,20.8,22.0,0
1999.0,3.0,10.0,24.4,17.0,0
1999.0,3.0,16.0,18.7,27.0,0
1999.0,3.0,17.0,19.2,31.0,0
1999.0,3.0,22.0,23.5,25.0,0
1999.0,3.0,26.0,24.1,18.0,0
1999.0,3.0,27.0,20.4,32.0,0
1999.0,3.0,28.0,23.3,22.0,0
1999.0,3.0,1.0,20.9,35.0,0
1999.0,3.0,2.0,20.5,35.0,0
1999.0,3.0,3.0,21.2,33.0,0
1999.0,3.0,7.0,21.9,33.0,0
1999.0,3.0,8.0,21.2,28.0,0
1999.0,3.0,9.0,21.1,30.0,0
1999.0,3.0,13.0,22.9,26.0,0
1999.0,3.0,14.0,19.9,27.0,0
1999.0,3.0,15.0,19.3,32.0,0
1999.0,3.0,19.0,21.8,31.0,0
1999.0,3.0,20.0,22.2,33.0,0
1999.0,3.0,21.0,22.0,36.0,0
1999.0,3.0,25.0,21.7,24.0,0
1999.0,3.0,26.0,21.5,34.0,0
1999.0,3.0,27.0,21.0,35.0,0
1999.0,3.0,31.0,21.8,25.0,0
1999.0,4.0,6.0,23.4,31.0,0
1999.0,4.0,7.0,25.1,31.0,0
1999.0,4.0,9.0,24.7,26.0,0
1999.0,4.0,14.0,22.4,23.0,0
1999.0,4.0,16.0,21.8,28.0,0
1999.0,4.0,17.0,21.3,33.0,0
1999.0,4.0,22.0,22.9,26.0,0
1999.0,4.0,26.0,23.6,31.0,0
1999.0,4.0,1.0,18.9,22.0,0
1999.0,4.0,2.0,19.3,21.0,0
1999.0,4.0,3.0,20.5,22.0,0
1999.0,4.0,7.0,24.3,23.0,0
1999.0,4.0,8.0,24.8,19.0,0
1999.0,4.0,9.0,24.3,20.0,0
1999.0,4.0,13.0,22.3,22.0,0
1999.0,4.0,14.0,21.7,20.0,0
1999.0,4.0,15.0,21.0,21.0,0
1999.0,4.0,19.0,21.9,25.0,0
1999.0,4.0,20.0,22.2,25.0,0
1999.0,4.0,21.0,23.6,20.0,0
1999.0,4.0,25.0,23.1,23.0,0
1999.0,4.0,26.0,22.3,27.0,0
1999.0,4.0,27.0,20.9,24.0,0
1999.0,4.0,1.0,19.3,37.0,0
1999.0,4.0,2.0,20.3,28.0,0
1999.0,4.0,3.0,19.8,24.0,0
1999.0,4.0,7.0,20.4,26.0,0
1999.0,4.0,8.0,22.1,21.0,0
1999.0,4.0,9.0,20.8,23.0,0
1999.0,4.0,13.0,19.1,41.0,0
1999.0,4.0,14.0,20.1,34.0,0
1999.0,4.0,15.0,19.6,32.0,0
1999.0,4.0,19.0,15.5,47.0,0
1999.0,4.0,20.0,17.8,24.0,0
1999.0,4.0,21.0,18.2,21.0,0
1999.0,4.0,25.0,19.1,40.0,0
1999.0,4.0,26.0,20.3,39.0,0
1999.0,4.0,27.0,20.8,30.0,0
1999.0,4.0,1.0,21.1,48.0,0
1999.0,4.0,2.0,20.4,41.0,0
1999.0,4.0,3.0,19.6,37.0,0
1999.0,4.0,7.0,25.6,44.0,0
1999.0,4.0,8.0,27.7,43.0,0
1999.0,4.0,9.0,25.3,42.0,0
1999.0,4.0,13.0,22.4,54.0,0
1999.0,4.0,14.0,20.9,45.0,0
1999.0,4.0,15.0,19.1,52.0,0
1999.0,4.0,19.0,18.1,47.0,0
1999.0,4.0,20.0,23.1,40.0,0
1999.0,4.0,21.0,22.2,48.0,0
1999.0,4.0,25.0,25.2,48.0,0
1999.0,4.0,26.0,23.5,44.0,0
1999.0,4.0,27.0,21.3,45.0,0
1999.0,4.0,1.0,25.6,16.0,0
1999.0,4.0,2.0,24.0,24.0,0
1999.0,4.0,3.0,25.3,24.0,0
1999.0,4.0,7.0,24.9,28.0,0
1999.0,4.0,9.0,29.5,17.0,0
1999.0,4.0,12.0,26.2,18.0,0
1999.0,4.0,17.0,20.6,35.0,0
1999.0,4.0,19.0,20.7,35.0,0
1999.0,4.0,21.0,23.7,23.0,0
1999.0,4.0,26.0,24.7,25.0,0
1999.0,4.0,27.0,22.8,28.0,0
1999.0,4.0,28.0,23.4,27.0,0
1999.0,4.0,1.0,23.2,22.0,0
1999.0,4.0,2.0,23.8,23.0,0
1999.0,4.0,3.0,23.2,23.0,0
1999.0,4.0,7.0,25.3,26.0,0
1999.0,4.0,8.0,25.3,26.0,0
1999.0,4.0,9.0,24.9,27.0,0
1999.0,4.0,13.0,24.3,26.0,0
1999.0,4.0,14.0,21.9,35.0,0
1999.0,4.0,15.0,20.9,38.0,0
1999.0,4.0,19.0,21.8,41.0,0
1999.0,4.0,20.0,22.1,30.0,0
1999.0,4.0,21.0,23.3,30.0,0
1999.0,4.0,25.0,25.9,31.0,0
1999.0,4.0,26.0,23.8,31.0,0
1999.0,4.0,27.0,23.7,28.0,0
1999.0,5.0,3.0,22.6,25.0,0
1999.0,5.0,7.0,23.3,30.0,0
1999.0,5.0,11.0,22.6,27.0,0
1999.0,5.0,15.0,23.5,30.0,0
1999.0,5.0,17.0,21.7,41.0,0
1999.0,5.0,18.0,22.6,43.0,0
